"Komentář předsedy vlády Bohuslava Sobotky ke zrušení usnesení vlády č. 836 ze dne 18. července 2007, o přeměně České pošty na akciovou společnost",12-11-2014,Czech Republic,B. Sobotka,91,"<p>Zastavení transformace České posty na akciovou společnost je dalším důležitým splněným závazkem mé vlády. Jsem rád, že Česká pošta zůstane statním podnikem. Vládní koalice odmítla plány bývalé vlády M. Topolánka, jejímž cílem bylo Českou poštu privatizovat a ohrozit tak její fungování. Vláda dnešním rozhodnutím udělala ve věci České pošty významný krok k tomu, aby nedocházelo k rušení poboček, k propouštění zaměstnanců a k tomu, aby pošta dál garantovala občanům své služby. Toto rozhodnutí nám zároveň umožní pracovat na nutné ekonomické, personální i systémové stabilizaci České pošty.</p><p>Bohuslav Sobotka, předseda vlády ČR</p>",zastavení transformace české posty akciovou společnost dalším důležitým splněným závazkem vlády rád česká pošta zůstane statním podnikem vládní koalice odmítla plány bývalé vlády m topolánka jejímž cílem českou poštu privatizovat a ohrozit fungování vláda dnešním rozhodnutím udělala věci české pošty významný krok k tomu aby nedocházelo k rušení poboček k propouštění zaměstnanců a k tomu aby pošta garantovala občanům své služby rozhodnutí zároveň umožní pracovat nutné ekonomické personální i systémové stabilizaci české pošty bohuslav sobotka předseda vlády čr,cs
Komentář předsedy vlády Bohuslava Sobotky ke zrušení 2. důchodového pilíře,12-11-2014,Czech Republic,B. Sobotka,177,"<p>Vláda dnes rozhodla o zrušení druhého penzijního pilíře, skončit by měl k prvnímu lednu 2016. Druhý pilíř je jedním z velkých omylů předchozí vlády P. Nečase. Bývaly ministr Drábek prosadil spuštěni druhého penzijního pilíře navzdory nesouhlasu politické opozice, sociálních partnerů, odborné i široké veřejnosti.</p><p>ČSSD od samého začátku proti spuštění druhého pilíře protestovala, upozorňovali jsme na velká rizika, spojená s vyváděním stamilionů korun z průběžného důchodového účtu, s celkovou destabilizací důchodového systému v CR, s nesystémovým řešením. Vstup do druhého pilíře se ukázal jako zcela nevýhodný pro většinu občanů. Mizivý zájem veřejnosti o vstup do tohoto systému spoření dokazuje, že šlo od první chvíle o slepou uličku a nesmyslný krok.</p><p>Zrušením druhého pilíře vláda plní svůj důležitý závazek z programového prohlášení a koaliční smlouvy. Nyní bude Ministerstvo práce a sociálních věci pracovat na opatřeních, která povedou k stabilizaci důchodového systému, zejména se zaměřením na první pilíř. Důchodová komise, vedená profesorem Potůčkem, již pracuje na analýzách řešení, která musí být pro důchodový systém v ČR dlouhodobě ekonomicky udržitelná, solidární a spravedlivá pro všechny občany.</p><p>Bohuslav Sobotka, předseda vlády ČR </p>",vláda dnes rozhodla o zrušení druhého penzijního pilíře skončit by měl k prvnímu lednu druhý pilíř jedním z velkých omylů předchozí vlády p nečase bývaly ministr drábek prosadil spuštěni druhého penzijního pilíře navzdory nesouhlasu politické opozice sociálních partnerů odborné i široké veřejnosti čssd samého začátku spuštění druhého pilíře protestovala upozorňovali velká rizika spojená s vyváděním stamilionů korun z průběžného důchodového účtu s celkovou destabilizací důchodového systému v cr s nesystémovým řešením vstup druhého pilíře ukázal jako zcela nevýhodný většinu občanů mizivý zájem veřejnosti o vstup tohoto systému spoření dokazuje šlo první chvíle o slepou uličku a nesmyslný krok zrušením druhého pilíře vláda plní svůj důležitý závazek z programového prohlášení a koaliční smlouvy nyní ministerstvo práce a sociálních věci pracovat opatřeních povedou k stabilizaci důchodového systému zejména zaměřením první pilíř důchodová komise vedená profesorem potůčkem již pracuje analýzách řešení být důchodový systém v čr dlouhodobě ekonomicky udržitelná solidární a spravedlivá všechny občany bohuslav sobotka předseda vlády čr,cs
Reakce předsedy vlády Sobotky na rezignaci ministra dopravy Prachaře ,12-11-2014,Czech Republic,B. Sobotka,233,"<p>Dnes ráno jsem obdržel rezignaci pana ministra Antonína Prachaře na funkci ministra dopravy. Na základě toho dnes budu informovat prezidenta republiky o tom, že ministr dopravy k dnešnímu dni rezignoval na svou funkci.
</p><p>Pokud jde o situaci v resortu dopravy, je evidentní, že se panu ministrovi Prachařovi v posledních měsících začala kumulovat celá řada problémů, které se nedařilo uspokojivě v reálném čase řešit.
</p><p>Chci zmínit zejména otázku vedení Ředitelství silnic a dálnic, kde se za celou dobu nepodařilo stabilně vybrat ředitele této organizace, ačkoliv je to organizace, která je naprosto klíčová pro hlavní cíl, který vláda má, tzn. zrychlit výstavu dopravní infrastruktury. Nedařilo se včas připravit legislativní návrhy, které se týkaly rovněž oblasti zrychlení výstavby dopravní infrastruktury.
</p><p>Co jsem vnímal jako další problém, je nejistota ohledně dodržení termínů, pokud jde o výběrové řízení na nového provozovatele mýtného systému.
</p><p>Tohle všechno nejsou nové věci, diskutovali jsme o nich už v minulých týdnech v rámci koalice a předpokládám, že rezignace pana ministra Prachaře je i reakcí na to, jakým způsobem si situaci resortu Ministerstva dopravy vyhodnotilo hnutí ANO, které je naším koaličním partnerem.
</p><p>Dnes jsem také obdržel od koaličního partnera návrh na jmenování nového ministra dopravy. Jedná se o pana Ťoka. S panem Ťokem se chci zítra nejprve sejít, abych se seznámil s jeho představou o tom, jak by chtěl vést resort dopravy a pak se k této nominaci vyjádřím.
</p><p>Bohuslav Sobotka, předseda vlády ČR </p>",dnes ráno obdržel rezignaci pana ministra antonína prachaře funkci ministra dopravy základě toho dnes informovat prezidenta republiky o tom ministr dopravy k dnešnímu dni rezignoval svou funkci pokud o situaci v resortu dopravy evidentní panu ministrovi prachařovi v posledních měsících začala kumulovat celá řada problémů nedařilo uspokojivě v reálném čase řešit zmínit zejména otázku vedení ředitelství silnic a dálnic celou dobu nepodařilo stabilně vybrat ředitele této organizace ačkoliv organizace naprosto klíčová hlavní cíl vláda tzn zrychlit výstavu dopravní infrastruktury nedařilo včas připravit legislativní návrhy týkaly rovněž oblasti zrychlení výstavby dopravní infrastruktury vnímal jako další problém nejistota ohledně dodržení termínů pokud o výběrové řízení nového provozovatele mýtného systému nejsou nové věci diskutovali o v minulých týdnech v rámci koalice a předpokládám rezignace pana ministra prachaře i reakcí jakým způsobem si situaci resortu ministerstva dopravy vyhodnotilo hnutí naším koaličním partnerem dnes také obdržel koaličního partnera návrh jmenování nového ministra dopravy jedná o pana ťoka s panem ťokem zítra nejprve sejít abych seznámil s představou o tom by chtěl vést resort dopravy a k této nominaci vyjádřím bohuslav sobotka předseda vlády čr,cs
V pondělí se bude vláda zabývat situací kolem výbuchu ve Vrběticích,30-10-2014,Czech Republic,B. Sobotka,82,"<p>V pondělí se bude vláda mimořádné zabývat situací kolem výbuchu skladu ve Vrběticích. Požádal jsem ministry obrany a vnitra, aby se likvidací následků a vyšetřovaní příčin intenzivně věnovali a podali vládě v pondělí první zprávu. Na vládu jsem pozval i zástupce armády, hasičů, policistů i báňského úřadu. Mám velmi nepříjemný dojem z všeobecného alibismu a toho, jak si jednotlivé státní instituce přehazují odpovědnost za kontrolu tamního muničního skladu. To je nepřijatelné. Podobná situace se už nesmí opakovat.</p><p>Bohuslav Sobotka, předseda vlády ČR</p>",v pondělí vláda mimořádné zabývat situací kolem výbuchu skladu vrběticích požádal ministry obrany a vnitra aby likvidací následků a vyšetřovaní příčin intenzivně věnovali a podali vládě v pondělí první zprávu vládu pozval i zástupce armády hasičů policistů i báňského úřadu velmi nepříjemný dojem z všeobecného alibismu a toho si jednotlivé státní instituce přehazují odpovědnost kontrolu tamního muničního skladu nepřijatelné podobná situace nesmí opakovat bohuslav sobotka předseda vlády čr,cs
Premiér Sobotka: Demokracie vyžaduje zájem občanů,28-10-2014,Czech Republic,B. Sobotka,301,"<p>Cesta ke svobodnému státu Čechů a Slováků byla obtížná a až do posledních chvil nejistá. Vyžadovala důsledné diplomatické úsilí za hranicemi, bojové nasazení legií i mravenčí práci doma. Svůj osud převzali naši předci do svých rukou s koncem Velké války, která zpustošila Evropu a zničila miliony lidských životů. Od jejího vyhlášení jsme si rovněž letos připomněli kulatých sto let.</p><p>Na dílo, které se po roce 1918 povedlo našim předkům, můžeme být opravdu hrdí. Vybudovali stát, který byl v tehdejší Evropě unikátní. Meziválečné Československo bylo sociálně moderní a pokrokovou zemí. Přes veškeré problémy se stalo ostrovem demokracie a právního státu uprostřed regionu střední Evropy, který jinak převážně směřoval k fašizaci a totalitním režimům. Stalo se místem, které poskytovalo azyl těm, kdo z různých důvodů utíkali před pronásledováním nacistů. Škoda jen, že na existenci první republiky bylo dopřáno pouhých dvacet let. O to je však její pozitivní poselství působivější.</p><p>Budování samostatného demokratického státu by se tehdy neobešlo bez aktivní účasti velké části národa nejen v politickém, ale třeba i spolkovém, kulturním nebo hospodářském životě. K vymoženostem demokratického republikánského zřízení patří účast občanů na veřejném dění. Platilo to před šestadevadesáti lety a platí to i dnes, kdy se krátce po proběhlých komunálních volbách nově kreslí politické mapy v městech a obcích.</p><p>Moc si přeji, aby jedním z významů 28. října pro nás bylo zjištění, že stát se neobejde bez zájmu svých obyvatel a jejich aktivní spoluúčasti na jeho správě. Sebelepší úmysly vlády, poslanců, senátorů, krajských či obecních zastupitelů se nepodaří prosadit bez důvěry voličů a provázaného úsilí všech, kdo v zemi žijí. To je myslím aktuální výklad masarykovského „demokracii bychom měli, nyní ještě potřebujeme demokraty“.</p><p>Přeji nám všem, abychom oslavili náš nejvýznamnější státní svátek příjemně a důstojně a abychom na velké demokratické dílo našich předků důsledně navazovali i ve všedních dnech.</p><p>Bohuslav Sobotka, předseda vlády ČR </p>",cesta svobodnému státu čechů a slováků obtížná a až posledních chvil nejistá vyžadovala důsledné diplomatické úsilí hranicemi bojové nasazení legií i mravenčí práci doma svůj osud převzali předci svých rukou s koncem velké války zpustošila evropu a zničila miliony lidských životů jejího vyhlášení si rovněž letos připomněli kulatých let dílo roce povedlo našim předkům můžeme být opravdu hrdí vybudovali stát v tehdejší evropě unikátní meziválečné československo sociálně moderní a pokrokovou zemí veškeré problémy stalo ostrovem demokracie a právního státu uprostřed regionu střední evropy převážně směřoval k fašizaci a totalitním režimům stalo místem poskytovalo azyl těm z různých důvodů utíkali pronásledováním nacistů škoda existenci první republiky dopřáno pouhých let o však pozitivní poselství působivější budování samostatného demokratického státu by tehdy neobešlo aktivní účasti velké části národa nejen v politickém i spolkovém kulturním hospodářském životě k vymoženostem demokratického republikánského zřízení patří účast občanů veřejném dění platilo šestadevadesáti lety a platí i dnes krátce proběhlých komunálních volbách nově kreslí politické mapy v městech a obcích si přeji aby jedním z významů října zjištění stát neobejde zájmu svých obyvatel a aktivní spoluúčasti správě sebelepší úmysly vlády poslanců senátorů krajských či obecních zastupitelů nepodaří prosadit důvěry voličů a provázaného úsilí všech v zemi žijí myslím aktuální výklad masarykovského demokracii bychom měli nyní potřebujeme demokraty přeji všem abychom oslavili nejvýznamnější státní svátek příjemně a důstojně a abychom velké demokratické dílo našich předků důsledně navazovali i všedních dnech bohuslav sobotka předseda vlády čr,cs
Energetická dohoda EU je i český úspěch,27-10-2014,Czech Republic,B. Sobotka,357,"<p>Evropská unie má za sebou náročnou zkoušku, která prověřila vůli členských států ke kompromisnímu řešení. Po několikaměsíčních jednáních bylo koncem minulého týdne na Evropské radě jasné, že pokud chce osmadvacítka dospět k dohodě o klimatu a energetické politice, každý stát musí slevit ze svých požadavků. I přes jednotlivé národní zájmy se podařilo vyjednat cíle, které jsou sice ambiciózní a jdou dále než dosavadní plány USA nebo asijských zemí, zároveň jsou však cíli realistickými a poskytují jistotu pro ochranu evropského průmyslu a předvídatelnost investičního prostředí.</p><p>Česko během tvrdého vyjednávání dokázalo hájit zájmy vysoce průmyslové země. V konfliktních otázkách jsme vybojovali záruky, že nedojde k přenesení závazných cílů pro energetickou účinnost a energii z obnovitelných zdrojů z evropské na národní úroveň. Zároveň jsme získali jednoznačnou garanci suverénního rozhodování o vlastním energetickém mixu, včetně využívání jaderné energie. Tempo nárůstu využívání obnovitelných zdrojů a snižování energetické náročnosti si tak v naší zemi budeme moci zvolit sami, a to s ohledem na zaměstnanost, přírodní podmínky i rozpočtové možnosti.</p><p>V rámci dohody jsme se státy visegrádské čtyřky vyjednali i významný objem solidárních prostředků na podporu inovací a modernizaci ekonomiky v méně vyspělých zemích EU. Z analýz V4 vyplývá, že 50 až 70 miliard korun přinesou po roce 2020 České republice navýšené emisní povolenky a další desítky miliard mohou na své ekologické investice získat firmy ze dvou nových evropských fondů. Nesmíme zároveň zapomínat na roli strukturálních fondů. Ke zvyšování energetické účinnosti české ekonomiky- jedné z priorit naší vlády - jsme pro programové období 2014-2020 vyjednali 60 miliard korun z fondů EU. Další prostředky do této klíčové oblasti přinese spolufinancování z národního rozpočtu a rovněž příjmy z prodeje emisních povolenek. Řadu nákladů na plnění cílů klimaticko-energetického balíčku tak máme pokrytu už nyní, a tak nemůžeme brát vážně výkřiky o nevýhodné dohodě, pro niž ovšem hlasovalo realisticky všech 28 členských zemí EU. Akutní situaci Evropské unie v oblasti klimatu, energetiky i klesající konkurenceschopnosti průmyslu prostě nemůžeme ignorovat. Investovat do řešení těchto problémů bychom proto museli, i kdyby společný evropský balíček nebyl minulý týden schválen. Velká část Evropy a mimoevropských zemí na nás jednoduše čekat nebude. Dohodou naopak dokazujeme, že tolerance, odpovědnost a solidarita jsou cestou k úspěchu.</p><p>Komentář Bohuslava Sobotky, Hospodářské noviny, 27.10.2014, str. 08</p>",evropská unie sebou náročnou zkoušku prověřila vůli členských států kompromisnímu řešení několikaměsíčních jednáních koncem minulého týdne evropské radě jasné pokud osmadvacítka dospět k dohodě o klimatu a energetické politice každý stát slevit svých požadavků i jednotlivé národní zájmy podařilo vyjednat cíle sice ambiciózní a jdou dosavadní plány usa asijských zemí zároveň však cíli realistickými a poskytují jistotu ochranu evropského průmyslu a předvídatelnost investičního prostředí česko tvrdého vyjednávání dokázalo hájit zájmy vysoce průmyslové země v konfliktních otázkách vybojovali záruky nedojde k přenesení závazných cílů energetickou účinnost a energii z obnovitelných zdrojů z evropské národní úroveň zároveň získali jednoznačnou garanci suverénního rozhodování o vlastním energetickém mixu včetně využívání jaderné energie tempo nárůstu využívání obnovitelných zdrojů a snižování energetické náročnosti si v naší zemi moci zvolit sami a s ohledem zaměstnanost přírodní podmínky i rozpočtové možnosti v rámci dohody státy visegrádské čtyřky vyjednali i významný objem solidárních prostředků podporu inovací a modernizaci ekonomiky v méně vyspělých zemích eu z analýz v vyplývá až miliard korun přinesou roce české republice navýšené emisní povolenky a další desítky miliard své ekologické investice získat firmy dvou nových evropských fondů nesmíme zároveň zapomínat roli strukturálních fondů zvyšování energetické účinnosti české ekonomiky jedné z priorit naší vlády programové období vyjednali miliard korun z fondů eu další prostředky této klíčové oblasti přinese spolufinancování z národního rozpočtu a rovněž příjmy z prodeje emisních povolenek řadu nákladů plnění cílů klimatickoenergetického balíčku pokrytu nyní a nemůžeme brát vážně výkřiky o nevýhodné dohodě niž ovšem hlasovalo realisticky všech členských zemí eu akutní situaci evropské unie v oblasti klimatu energetiky i klesající konkurenceschopnosti průmyslu nemůžeme ignorovat investovat řešení těchto problémů bychom proto museli i kdyby společný evropský balíček minulý týden schválen velká část evropy a mimoevropských zemí jednoduše čekat nebude dohodou naopak dokazujeme tolerance odpovědnost a solidarita cestou k úspěchu komentář bohuslava sobotky hospodářské noviny str,cs
Komentář předsedy vlády ke schválení novely služebního zákona,24-10-2014,Czech Republic,B. Sobotka,106,"<p>Vítám dnešní rozhodnutí Poslanecké sněmovny, která přehlasovala veto prezidenta a schválila důležitou reformu státní správy, která nás zařadí mezi vyspělé a civilizované země. Na účinný zákon o státní službě naše země čekala 25 let a jsem opravdu rád, že se ho naší vládě během pouhých osmi měsíců podařilo prosadit. Naše státní správa bude díky tomu mnohem více nestranná, kompetentní a personálně stabilizovaná. To všechno zajistí lepší fungování státu a umožní nám to připravit rychlé čerpání peněz z nových evropských fondů. Případnou ústavní stížnost prezidenta Zemana pokládám na základě vyjádření celé řady právních expertů za nepodloženou. Zákon o státní službě Ústavu nijak neporušuje.</p><p>Bohuslav Sobotka, předseda vlády ČR</p><p>
</p>",vítám dnešní rozhodnutí poslanecké sněmovny přehlasovala veto prezidenta a schválila důležitou reformu státní správy zařadí vyspělé a civilizované země účinný zákon o státní službě země čekala let a opravdu rád ho naší vládě pouhých osmi měsíců podařilo prosadit státní správa díky tomu mnohem více nestranná kompetentní a personálně stabilizovaná zajistí lepší fungování státu a umožní připravit rychlé čerpání peněz z nových evropských fondů případnou ústavní stížnost prezidenta zemana pokládám základě vyjádření celé řady právních expertů nepodloženou zákon o státní službě ústavu nijak neporušuje bohuslav sobotka předseda vlády čr,cs
Premiér Sobotka: Důvěra občanů je pro vládní koalici velkým závazkem pro další práci,03-10-2014,Czech Republic,B. Sobotka,135,"<p>Jsem rád, že lidé oceňují pozitivní změny a postupné zlepšování politické kultury, která se po sedmi letech vlády pravice propadla na samotné dno. Těší mě, že se zvyšuje důvěra nejen v jednotlivé politiky a ústavní činitele, ale rovněž v politické instituce.</p><p>Velká důvěra, které se těší vládní koalice ČSSD, ANO a KDU-ČSL, je pro všechny koaliční partnery i členy kabinetu významným závazkem pro naši další společnou práci, plnění programového prohlášení i pro další kroky, kterými chceme měnit naši zemi k lepšímu.</p><p>Je to také výrazné ocenění, kterého si jako předseda vlády vážím a za něž všem občanům děkuji. Vládě se již řadu pozitivních změn podařilo prosadit, jsme ovšem na začátku své cesty a čeká nás ještě řada důležitých kroků k naplnění závazků, které jsme občanům před téměř osmi měsíci dali.</p><p>Bohuslav Sobotka, předseda vlády ČR</p><p>
</p>",rád lidé oceňují pozitivní změny a postupné zlepšování politické kultury sedmi letech vlády pravice propadla samotné dno těší zvyšuje důvěra nejen v jednotlivé politiky a ústavní činitele rovněž v politické instituce velká důvěra těší vládní koalice čssd a kdučsl všechny koaliční partnery i členy kabinetu významným závazkem další společnou práci plnění programového prohlášení i další kroky kterými měnit zemi k lepšímu také výrazné ocenění kterého si jako předseda vlády vážím a něž všem občanům vládě již řadu pozitivních změn podařilo prosadit ovšem začátku své cesty a čeká řada důležitých kroků k naplnění závazků občanům téměř osmi měsíci dali bohuslav sobotka předseda vlády čr,cs
Komentář premiéra Sobotky k předání nominace Karly Šlechtové na ministryni pro místní rozvoj prezidentu Zemanovi ,02-10-2014,Czech Republic,B. Sobotka,152,"<p>Panu prezidentu Zemanovi jsem dnes osobně předal nominaci Karly Šlechtové, kterou mi hnutí ANO navrhlo na funkci ministryně pro místní rozvoj po odcházející Věře Jourové. Za klíčové považuji, že je do této pozice navržena kandidátka, která je detailně seznámena s problematikou čerpání peněz z evropských fondů.</p><p>Jsem přesvědčen, že právě tato agenda je z pohledu vládních priorit na Ministerstvu pro místní rozvoj zcela zásadní.</p><p>První úkol, který ode mě nová ministryně Šlechtová dostane, tak bude v co nejkratším čase připravit komplexní zprávu pro členy vlády o aktuálním stavu dočerpaní peněz v rámci programového období 2007–2013. Je nutné prověřit, jak velké riziko ztráty evropských peněz České republice hrozí a zároveň napnout všechny síly k tomu, aby se co nejvíce peněz ještě stihlo vyčerpat.</p><p>Stěžejním úkolem pro novou ministryni bude rovněž úspěšné schválení nových operačních programů pro programovací období 2014–2020, ve kterém by mělo být pro čerpání připraveno téměř 600 miliard korun.</p><p>Bohuslav Sobotka, předseda vlády ČR</p><p>
</p>",panu prezidentu zemanovi dnes osobně předal nominaci karly šlechtové kterou mi hnutí navrhlo funkci ministryně místní rozvoj odcházející věře jourové klíčové považuji této pozice navržena kandidátka detailně seznámena s problematikou čerpání peněz z evropských fondů přesvědčen právě tato agenda z pohledu vládních priorit ministerstvu místní rozvoj zcela zásadní první úkol nová ministryně šlechtová dostane v nejkratším čase připravit komplexní zprávu členy vlády o aktuálním stavu dočerpaní peněz v rámci programového období nutné prověřit velké riziko ztráty evropských peněz české republice hrozí a zároveň napnout všechny síly k tomu aby nejvíce peněz stihlo vyčerpat stěžejním úkolem novou ministryni rovněž úspěšné schválení nových operačních programů programovací období kterém by mělo být čerpání připraveno téměř miliard korun bohuslav sobotka předseda vlády čr,cs
Reakce předsedy vlády na zprávy ohledně Věry Jourové,02-10-2014,Czech Republic,B. Sobotka,68,"<p>Paní Věra Jourová si vede dobře a držím jí palce. Požádal jsem ještě včera dopoledne telefonicky šéfa soc. dem. klubu v Evropském parlamentu Gianni Pittellu o její podporu. Pan Zahradil a Fiala by se měli přestat chovat podle hesla čím hůř tím líp, zapomenout alespoň na chvíli na stranickou řevnivost a podpořit společný zájem České republiky. Tím zájmem je nepochybně úspěch české eurokomisařky.</p><p>Bohuslav Sobotka, předseda vlády ČR</p>",paní věra jourová si vede dobře a držím palce požádal včera dopoledne telefonicky šéfa soc dem klubu v evropském parlamentu gianni pittellu o podporu pan a fiala by měli přestat chovat podle hesla čím hůř tím líp zapomenout alespoň chvíli stranickou řevnivost a podpořit společný zájem české republiky tím zájmem nepochybně úspěch české eurokomisařky bohuslav sobotka předseda vlády čr,cs
