"Komentář předsedy vlády Bohuslava Sobotky ke zrušení usnesení vlády č. 836 ze dne 18. července 2007, o přeměně České pošty na akciovou společnost",12-11-2014,Czech Republic,B. Sobotka,91,"Stopping the transformation of the Czech Post into a joint stock company is another important commitment of my government service completed. I am glad that the Czech Post will remain a state enterprise. The government coalition has rejected the plans of the former Minister M. Topolánek, whose aim was to privatize Czech post and thus endanger its functioning. The government made a decision today in the case of the Czech Post important step to avoid interference branches, the dismissal of employees and the fact that messages continue to guarantee citizens their services. This decision will also allow us to work on the necessary economic, personnel and system stabilization of the Czech Post.Bohuslav Sobotka, Prime Minister",stop transform czech post joint stock compani anoth import commit govern servic complet glad czech post remain state enterpris govern coalit reject plan former minist m topolánek whose aim privat czech post thus endang function govern made decis today case czech post import step avoid interfer branch dismiss employe fact messag continu guarante citizen servic decis also allow us work necessari econom personnel system stabil czech post bohuslav sobotka prime minist,"<p>Zastavení transformace České posty na akciovou společnost je dalším důležitým splněným závazkem mé vlády. Jsem rád, že Česká pošta zůstane statním podnikem. Vládní koalice odmítla plány bývalé vlády M. Topolánka, jejímž cílem bylo Českou poštu privatizovat a ohrozit tak její fungování. Vláda dnešním rozhodnutím udělala ve věci České pošty významný krok k tomu, aby nedocházelo k rušení poboček, k propouštění zaměstnanců a k tomu, aby pošta dál garantovala občanům své služby. Toto rozhodnutí nám zároveň umožní pracovat na nutné ekonomické, personální i systémové stabilizaci České pošty.</p><p>Bohuslav Sobotka, předseda vlády ČR</p>",entr
Komentář předsedy vlády Bohuslava Sobotky ke zrušení 2. důchodového pilíře,12-11-2014,Czech Republic,B. Sobotka,177,"The government today decided to cancel the second pension pillar, should finish the first January 2016. The second pillar is one of the great mistakes of the previous Government P. Nečas. Former Minister Drabek makes starting the second pension pillar, despite the disapproval of the political opposition, social partners, experts and the general public.Social Democrats from the very beginning to start the second pillar of the protest, we pointed to the great risks associated with hundreds of millions of crowns by outsourcing the ongoing pension account, with a total destabilization of the pension system in the Czech Republic, a non-systemic solutions. Entry into the second pillar has proved to be quite inconvenient for most citizens. Negligible public interest in joining this system savings proves that went from the first moments of impasse and unreasonable step.The abolition of the second pillar of the government fulfills its commitment to important policy statement and the coalition agreement. Now the Ministry of Labour and Social Affairs to work on measures that will lead to stabilization of the pension system, focusing in particular on the first pillar. Pension committee, led by Professor streams, already working on analyzes solutions, which must be for the pension system in the country is economically sustainable, solidarity and fair for all citizens.Bohuslav Sobotka, Prime Minister ",govern today decid cancel second pension pillar finish first januari second pillar one great mistak previous govern p neča former minist drabek make start second pension pillar despit disapprov polit opposit social partner expert general public social democrat begin start second pillar protest point great risk associ hundr million crown outsourc ongo pension account total destabil pension system czech republ nonsystem solut entri second pillar prove quit inconveni citizen neglig public interest join system save prove went first moment impass unreason step abolit second pillar govern fulfil commit import polici statement coalit agreement ministri labour social affair work measur lead stabil pension system focus particular first pillar pension committe led professor stream alreadi work analyz solut must pension system countri econom sustain solidar fair citizen bohuslav sobotka prime minist,"<p>Vláda dnes rozhodla o zrušení druhého penzijního pilíře, skončit by měl k prvnímu lednu 2016. Druhý pilíř je jedním z velkých omylů předchozí vlády P. Nečase. Bývaly ministr Drábek prosadil spuštěni druhého penzijního pilíře navzdory nesouhlasu politické opozice, sociálních partnerů, odborné i široké veřejnosti.</p><p>ČSSD od samého začátku proti spuštění druhého pilíře protestovala, upozorňovali jsme na velká rizika, spojená s vyváděním stamilionů korun z průběžného důchodového účtu, s celkovou destabilizací důchodového systému v CR, s nesystémovým řešením. Vstup do druhého pilíře se ukázal jako zcela nevýhodný pro většinu občanů. Mizivý zájem veřejnosti o vstup do tohoto systému spoření dokazuje, že šlo od první chvíle o slepou uličku a nesmyslný krok.</p><p>Zrušením druhého pilíře vláda plní svůj důležitý závazek z programového prohlášení a koaliční smlouvy. Nyní bude Ministerstvo práce a sociálních věci pracovat na opatřeních, která povedou k stabilizaci důchodového systému, zejména se zaměřením na první pilíř. Důchodová komise, vedená profesorem Potůčkem, již pracuje na analýzách řešení, která musí být pro důchodový systém v ČR dlouhodobě ekonomicky udržitelná, solidární a spravedlivá pro všechny občany.</p><p>Bohuslav Sobotka, předseda vlády ČR </p>",entr
Reakce předsedy vlády Sobotky na rezignaci ministra dopravy Prachaře ,12-11-2014,Czech Republic,B. Sobotka,233,"This morning I received the resignation of Mr. Anthony Prachaf Minister as Minister of Transport. On the basis of today I will inform the President that the Minister of Transport to date resigned.As regards the situation in the transport sector, it is evident that the minister Prachař in recent months begun to accumulate a number of problems which could not satisfactorily addressed in real time. I want to mention in particular the question of leadership RMD, where in all the time failed to consistently choose the director of the organization, although it is an organization that is absolutely crucial for the main goal, which the government has, ie. accelerate exhibition of transport infrastructure. Failed to timely preparation of legislative proposals, which were also covered the areas of acceleration construction of transport infrastructure.What I perceived as another problem is uncertainty about meeting deadlines regarding the tender for a new operator of the toll system. All this is not new things, we discussed them already in the past weeks within the coalition and assume that the resignation of Minister Prachaf is a response to the way the situation, the Ministry of Transport evaluated the YES movement, which is a coalition partner. Today I also received from the coalition partner of the proposal for the appointment of a new Minister of Transport. This is Mr. Ťok. With Mr. Toke I want to first meet tomorrow to meet his vision of how he wanted to lead the transport sector, and then to express this nomination.Bohuslav Sobotka, Prime Minister ",morn receiv resign mr anthoni prachaf minist minist transport basi today inform presid minist transport date resign regard situat transport sector evid minist prachař recent month begun accumul number problem could satisfactorili address real time want mention particular question leadership rmd time fail consist choos director organ although organ absolut crucial main goal govern ie acceler exhibit transport infrastructur fail time prepar legisl propos also cover area acceler construct transport infrastructur perceiv anoth problem uncertainti meet deadlin regard tender new oper toll system new thing discuss alreadi past week within coalit assum resign minist prachaf respons way situat ministri transport evalu yes movement coalit partner today also receiv coalit partner propos appoint new minist transport mr ťok mr toke want first meet tomorrow meet vision want lead transport sector express nomin bohuslav sobotka prime minist,"<p>Dnes ráno jsem obdržel rezignaci pana ministra Antonína Prachaře na funkci ministra dopravy. Na základě toho dnes budu informovat prezidenta republiky o tom, že ministr dopravy k dnešnímu dni rezignoval na svou funkci.
</p><p>Pokud jde o situaci v resortu dopravy, je evidentní, že se panu ministrovi Prachařovi v posledních měsících začala kumulovat celá řada problémů, které se nedařilo uspokojivě v reálném čase řešit.
</p><p>Chci zmínit zejména otázku vedení Ředitelství silnic a dálnic, kde se za celou dobu nepodařilo stabilně vybrat ředitele této organizace, ačkoliv je to organizace, která je naprosto klíčová pro hlavní cíl, který vláda má, tzn. zrychlit výstavu dopravní infrastruktury. Nedařilo se včas připravit legislativní návrhy, které se týkaly rovněž oblasti zrychlení výstavby dopravní infrastruktury.
</p><p>Co jsem vnímal jako další problém, je nejistota ohledně dodržení termínů, pokud jde o výběrové řízení na nového provozovatele mýtného systému.
</p><p>Tohle všechno nejsou nové věci, diskutovali jsme o nich už v minulých týdnech v rámci koalice a předpokládám, že rezignace pana ministra Prachaře je i reakcí na to, jakým způsobem si situaci resortu Ministerstva dopravy vyhodnotilo hnutí ANO, které je naším koaličním partnerem.
</p><p>Dnes jsem také obdržel od koaličního partnera návrh na jmenování nového ministra dopravy. Jedná se o pana Ťoka. S panem Ťokem se chci zítra nejprve sejít, abych se seznámil s jeho představou o tom, jak by chtěl vést resort dopravy a pak se k této nominaci vyjádřím.
</p><p>Bohuslav Sobotka, předseda vlády ČR </p>",entr
V pondělí se bude vláda zabývat situací kolem výbuchu ve Vrběticích,30-10-2014,Czech Republic,B. Sobotka,82,"On Monday, the government will deal with emergency situations around the warehouse explosion in Vrbětice. I have asked the ministers of Defense and Interior to the liquidation of the investigation into the causes and intensely devoted and submitted to the Government on Monday, the first message. I invited the government and representatives of the military, firefighters, police officers and Bureau of Mines. I have a very unpleasant impression of the general alibism and how the individual state institutions toss responsibility for controlling the local ammunition depot. This is unacceptable. A similar situation must not be repeated.Bohuslav Sobotka, Prime Minister",monday govern deal emerg situat around warehous explos vrbětice ask minist defens interior liquid investig caus intens devot submit govern monday first messag invit govern repres militari firefight polic offic bureau mine unpleas impress general alib individu state institut toss respons control local ammunit depot unaccept similar situat must repeat bohuslav sobotka prime minist,"<p>V pondělí se bude vláda mimořádné zabývat situací kolem výbuchu skladu ve Vrběticích. Požádal jsem ministry obrany a vnitra, aby se likvidací následků a vyšetřovaní příčin intenzivně věnovali a podali vládě v pondělí první zprávu. Na vládu jsem pozval i zástupce armády, hasičů, policistů i báňského úřadu. Mám velmi nepříjemný dojem z všeobecného alibismu a toho, jak si jednotlivé státní instituce přehazují odpovědnost za kontrolu tamního muničního skladu. To je nepřijatelné. Podobná situace se už nesmí opakovat.</p><p>Bohuslav Sobotka, předseda vlády ČR</p>",entr
Premiér Sobotka: Demokracie vyžaduje zájem občanů,28-10-2014,Czech Republic,B. Sobotka,301,"Path to the free state of Czechs and Slovaks was difficult and until the last moments of doubt. Require consistent diplomatic efforts abroad, combat deployment legions of painstaking work and at home. His fate took our ancestors into their own hands with the end of the Great War, which ravaged Europe and destroy millions of lives. Since its publication this year we also commemorated round hundred years.At work, which in 1918 succeeded to our ancestors, we can be really proud of. They built a state that was in Europe at that time unique. Interwar Czechoslovakia was socially progressive and modern country. Despite all the problems became an island of democracy and the rule of law in the middle region of Central Europe which otherwise mainly directed to fašizaci and totalitarian regimes. It was a place that provided asylum to those who for various reasons were fleeing the persecution of the Nazis. Pity that the existence of the First Republic was permitted only twenty years. That, however, is its positive message impressive.Building an independent democratic state would then not without the active participation of a large part of the nation, not only in political, but also federal, cultural and economic life. The achievements include the establishment of a democratic republican participation of citizens in public affairs. This was true before the ninety-six years ago, and it is true today, when shortly after the municipal elections of past draws new political maps of cities and towns.Much wish that one of the meanings of October 28th for us was the fact that the state is not without interest of their people and their active participation in its governance. Even the best intentions of the government, deputies, senators, county or municipal councilors fail to enforce without the confidence of voters and coherent efforts of all those living in the country. I think that is the current interpretation of Masaryk's ""democracy, we should now do we still need the Democrats.""I wish us all to celebrate our most important national holiday comfortably and with dignity, and to the big democratic work of our ancestors consistently have formed even on weekdays.Bohuslav Sobotka, Prime Minister ",path free state czech slovak difficult last moment doubt requir consist diplomat effort abroad combat deploy legion painstak work home fate took ancestor hand end great war ravag europ destroy million live sinc public year also commemor round hundr year work succeed ancestor realli proud built state europ time uniqu interwar czechoslovakia social progress modern countri despit problem becam island democraci rule law middl region central europ otherwis main direct fašizaci totalitarian regim place provid asylum various reason flee persecut nazi piti exist first republ permit twenti year howev posit messag impress build independ democrat state would without activ particip larg part nation polit also feder cultur econom life achiev includ establish democrat republican particip citizen public affair true ninetysix year ago true today short municip elect past draw new polit map citi town much wish one mean octob th us fact state without interest peopl activ particip govern even best intent govern deputi senat counti municip councilor fail enforc without confid voter coher effort live countri think current interpret masaryk democraci still need democrat wish us celebr import nation holiday comfort digniti big democrat work ancestor consist form even weekday bohuslav sobotka prime minist,"<p>Cesta ke svobodnému státu Čechů a Slováků byla obtížná a až do posledních chvil nejistá. Vyžadovala důsledné diplomatické úsilí za hranicemi, bojové nasazení legií i mravenčí práci doma. Svůj osud převzali naši předci do svých rukou s koncem Velké války, která zpustošila Evropu a zničila miliony lidských životů. Od jejího vyhlášení jsme si rovněž letos připomněli kulatých sto let.</p><p>Na dílo, které se po roce 1918 povedlo našim předkům, můžeme být opravdu hrdí. Vybudovali stát, který byl v tehdejší Evropě unikátní. Meziválečné Československo bylo sociálně moderní a pokrokovou zemí. Přes veškeré problémy se stalo ostrovem demokracie a právního státu uprostřed regionu střední Evropy, který jinak převážně směřoval k fašizaci a totalitním režimům. Stalo se místem, které poskytovalo azyl těm, kdo z různých důvodů utíkali před pronásledováním nacistů. Škoda jen, že na existenci první republiky bylo dopřáno pouhých dvacet let. O to je však její pozitivní poselství působivější.</p><p>Budování samostatného demokratického státu by se tehdy neobešlo bez aktivní účasti velké části národa nejen v politickém, ale třeba i spolkovém, kulturním nebo hospodářském životě. K vymoženostem demokratického republikánského zřízení patří účast občanů na veřejném dění. Platilo to před šestadevadesáti lety a platí to i dnes, kdy se krátce po proběhlých komunálních volbách nově kreslí politické mapy v městech a obcích.</p><p>Moc si přeji, aby jedním z významů 28. října pro nás bylo zjištění, že stát se neobejde bez zájmu svých obyvatel a jejich aktivní spoluúčasti na jeho správě. Sebelepší úmysly vlády, poslanců, senátorů, krajských či obecních zastupitelů se nepodaří prosadit bez důvěry voličů a provázaného úsilí všech, kdo v zemi žijí. To je myslím aktuální výklad masarykovského „demokracii bychom měli, nyní ještě potřebujeme demokraty“.</p><p>Přeji nám všem, abychom oslavili náš nejvýznamnější státní svátek příjemně a důstojně a abychom na velké demokratické dílo našich předků důsledně navazovali i ve všedních dnech.</p><p>Bohuslav Sobotka, předseda vlády ČR </p>",entr
Energetická dohoda EU je i český úspěch,27-10-2014,Czech Republic,B. Sobotka,357,"The European Union has had a tough test to examine the Member States' willingness to compromise solution. After several months of negotiations, it was late last week at the European Council knew that if he wants osmadvacítka reach agreement on climate and energy policy, each State must compromise on their demands. Despite different national interests succeeded in negotiating objectives, which are indeed ambitious and go further than previous US plans or Asian countries, but they are also realistic objectives and provide security for the protection of European industry and predictability of the investment environment.Czech during tough negotiations proved to defend the interests of highly industrialized countries. The conflicting issues, we have won assurances that no delegation of binding targets for energy efficiency and renewable energy from the European to the national level. We also received an unequivocal guarantee sovereign decisions about their own energy mix, including nuclear energy. The rate of increase use of renewable energy sources and reduction of energy so our country will be able to choose themselves, and with regard to employment, the natural conditions and budgetary possibilities.Under the agreement we negotiated the Visegrad countries and a significant amount of solidarity funds to support innovation and modernization of the economy in less developed EU countries. V4 Analyses show that 50 to 70 billion kroner from 2020 Czech Republic increased emission allowances and additional tens of billions depend on their environmental investment firms obtain from two new European funds. At the same time we must not forget the role of the Structural Funds. Energy efficiency Czech ekonomiky- one of the priorities of our government - we are for the programming period 2014-2020 negotiated 60 billion from EU funds. Other resources into this key area will co-finance the national budget as well as revenue from the sale of emission allowances. A series of costs to the objectives of the climate-energy package and we have already raised already, so we can not take seriously the cries of unfavorable agreement, for which, however, voted realistically all 28 EU member states. The acute situation in the European Union in the field of climate, energy and the declining competitiveness of the industry simply can not ignore. Invest in solving these problems because we have to, even if the common European package was approved last week. A large part of Europe and countries outside Europe to us simply will not wait. Agreement on the contrary, prove that tolerance, responsibility and solidarity are the way to success.Comments Bohuslav Sobotka, Hospodářské noviny, 27 October 2014, p. 08",european union tough test examin member state willing compromis solut sever month negoti late last week european council knew want osmadvacítka reach agreement climat energi polici state must compromis demand despit differ nation interest succeed negoti object inde ambiti go previous us plan asian countri also realist object provid secur protect european industri predict invest environ czech tough negoti prove defend interest high industri countri conflict issu won assur deleg bind target energi effici renew energi european nation level also receiv unequivoc guarante sovereign decis energi mix includ nuclear energi rate increas use renew energi sourc reduct energi countri abl choos regard employ natur condit budgetari possibl agreement negoti visegrad countri signific amount solidar fund support innov modern economi less develop eu countri v analys show billion kroner czech republ increas emiss allow addit ten billion depend environment invest firm obtain two new european fund time must forget role structur fund energi effici czech ekonomiki one prioriti govern program period negoti billion eu fund resourc key area cofin nation budget well revenu sale emiss allow seri cost object climateenergi packag alreadi rais alreadi take serious cri unfavor agreement howev vote realist eu member state acut situat european union field climat energi declin competit industri simpli ignor invest solv problem even common european packag approv last week larg part europ countri outsid europ us simpli wait agreement contrari prove toler respons solidar way success comment bohuslav sobotka hospodářské novini octob p,"<p>Evropská unie má za sebou náročnou zkoušku, která prověřila vůli členských států ke kompromisnímu řešení. Po několikaměsíčních jednáních bylo koncem minulého týdne na Evropské radě jasné, že pokud chce osmadvacítka dospět k dohodě o klimatu a energetické politice, každý stát musí slevit ze svých požadavků. I přes jednotlivé národní zájmy se podařilo vyjednat cíle, které jsou sice ambiciózní a jdou dále než dosavadní plány USA nebo asijských zemí, zároveň jsou však cíli realistickými a poskytují jistotu pro ochranu evropského průmyslu a předvídatelnost investičního prostředí.</p><p>Česko během tvrdého vyjednávání dokázalo hájit zájmy vysoce průmyslové země. V konfliktních otázkách jsme vybojovali záruky, že nedojde k přenesení závazných cílů pro energetickou účinnost a energii z obnovitelných zdrojů z evropské na národní úroveň. Zároveň jsme získali jednoznačnou garanci suverénního rozhodování o vlastním energetickém mixu, včetně využívání jaderné energie. Tempo nárůstu využívání obnovitelných zdrojů a snižování energetické náročnosti si tak v naší zemi budeme moci zvolit sami, a to s ohledem na zaměstnanost, přírodní podmínky i rozpočtové možnosti.</p><p>V rámci dohody jsme se státy visegrádské čtyřky vyjednali i významný objem solidárních prostředků na podporu inovací a modernizaci ekonomiky v méně vyspělých zemích EU. Z analýz V4 vyplývá, že 50 až 70 miliard korun přinesou po roce 2020 České republice navýšené emisní povolenky a další desítky miliard mohou na své ekologické investice získat firmy ze dvou nových evropských fondů. Nesmíme zároveň zapomínat na roli strukturálních fondů. Ke zvyšování energetické účinnosti české ekonomiky- jedné z priorit naší vlády - jsme pro programové období 2014-2020 vyjednali 60 miliard korun z fondů EU. Další prostředky do této klíčové oblasti přinese spolufinancování z národního rozpočtu a rovněž příjmy z prodeje emisních povolenek. Řadu nákladů na plnění cílů klimaticko-energetického balíčku tak máme pokrytu už nyní, a tak nemůžeme brát vážně výkřiky o nevýhodné dohodě, pro niž ovšem hlasovalo realisticky všech 28 členských zemí EU. Akutní situaci Evropské unie v oblasti klimatu, energetiky i klesající konkurenceschopnosti průmyslu prostě nemůžeme ignorovat. Investovat do řešení těchto problémů bychom proto museli, i kdyby společný evropský balíček nebyl minulý týden schválen. Velká část Evropy a mimoevropských zemí na nás jednoduše čekat nebude. Dohodou naopak dokazujeme, že tolerance, odpovědnost a solidarita jsou cestou k úspěchu.</p><p>Komentář Bohuslava Sobotky, Hospodářské noviny, 27.10.2014, str. 08</p>",entr
Komentář předsedy vlády ke schválení novely služebního zákona,24-10-2014,Czech Republic,B. Sobotka,106,"I welcome today's decision of the Chamber of Deputies, which overrode the president's veto and approved a major reform of the state administration, which ranks us among the developed and civilized country. An effective civil service law our country has been waiting for 25 years and I'm really glad it our government in just eight months, managed to push through. Our government is making it much more impartial and competent personnel stabilized. All this will ensure a better functioning of the state and enable us to prepare a quick drawing money from new EU funds. Possible constitutional complaint to President Zeman consider the observations of a number of legal experts as unfounded. The Civil Service Act does not infringe Institute.Bohuslav Sobotka, Prime Minister ",welcom today decis chamber deputi overrod presid veto approv major reform state administr rank us among develop civil countri effect civil servic law countri wait year m realli glad govern eight month manag push govern make much imparti compet personnel stabil ensur better function state enabl us prepar quick draw money new eu fund possibl constitut complaint presid zeman consid observ number legal expert unfound civil servic act infring institut bohuslav sobotka prime minist,"<p>Vítám dnešní rozhodnutí Poslanecké sněmovny, která přehlasovala veto prezidenta a schválila důležitou reformu státní správy, která nás zařadí mezi vyspělé a civilizované země. Na účinný zákon o státní službě naše země čekala 25 let a jsem opravdu rád, že se ho naší vládě během pouhých osmi měsíců podařilo prosadit. Naše státní správa bude díky tomu mnohem více nestranná, kompetentní a personálně stabilizovaná. To všechno zajistí lepší fungování státu a umožní nám to připravit rychlé čerpání peněz z nových evropských fondů. Případnou ústavní stížnost prezidenta Zemana pokládám na základě vyjádření celé řady právních expertů za nepodloženou. Zákon o státní službě Ústavu nijak neporušuje.</p><p>Bohuslav Sobotka, předseda vlády ČR</p><p>
</p>",entr
Premiér Sobotka: Důvěra občanů je pro vládní koalici velkým závazkem pro další práci,03-10-2014,Czech Republic,B. Sobotka,135,"I am glad that people appreciate the positive changes and the gradual improvement of political culture, which after seven years of right-wing government fell to the very bottom. I am delighted that increasing the confidence not only in the individual politicians and state officials, but also in political institutions.High confidence enjoyed by the coalition Social Democrats, YES and the KDU-CSL is for all coalition partners and members of the Cabinet major commitment for our further joint work performance program statement for the next steps that we want to change our country for the better.It is also a significant appreciation, whom I respect as Prime Minister and for which I thank all citizens. The government has a number of positive changes managed to push through, however, we are at the beginning of your journey and we still have a number of important steps to fulfill the commitments that we citizens of nearly eight months ago they gave.Bohuslav Sobotka, Prime Minister ",glad peopl appreci posit chang gradual improv polit cultur seven year rightw govern fell bottom delight increas confid individu politician state offici also polit institut high confid enjoy coalit social democrat yes kducsl coalit partner member cabinet major commit joint work perform program statement next step want chang countri better also signific appreci respect prime minist thank citizen govern number posit chang manag push howev begin journey still number import step fulfil commit citizen near eight month ago gave bohuslav sobotka prime minist,"<p>Jsem rád, že lidé oceňují pozitivní změny a postupné zlepšování politické kultury, která se po sedmi letech vlády pravice propadla na samotné dno. Těší mě, že se zvyšuje důvěra nejen v jednotlivé politiky a ústavní činitele, ale rovněž v politické instituce.</p><p>Velká důvěra, které se těší vládní koalice ČSSD, ANO a KDU-ČSL, je pro všechny koaliční partnery i členy kabinetu významným závazkem pro naši další společnou práci, plnění programového prohlášení i pro další kroky, kterými chceme měnit naši zemi k lepšímu.</p><p>Je to také výrazné ocenění, kterého si jako předseda vlády vážím a za něž všem občanům děkuji. Vládě se již řadu pozitivních změn podařilo prosadit, jsme ovšem na začátku své cesty a čeká nás ještě řada důležitých kroků k naplnění závazků, které jsme občanům před téměř osmi měsíci dali.</p><p>Bohuslav Sobotka, předseda vlády ČR</p><p>
</p>",entr
Komentář premiéra Sobotky k předání nominace Karly Šlechtové na ministryni pro místní rozvoj prezidentu Zemanovi ,02-10-2014,Czech Republic,B. Sobotka,152,"Mr. President Zeman today I handed over the nomination Karla Šlechtová that my movement ANO proposed for the post of Minister of Regional Development after leaving Vera Jourova. The key idea that is suggested in this position a candidate who is familiar with the issues in detail drawing money from European funds.I am convinced that this agenda from the perspective of the government's priorities in the Ministry for Regional Development is crucial.The first task that the new Minister of me Šlechtová gets, so in the shortest time to prepare a comprehensive report for the members of the government about the current state of drawdown of funds under the programming period 2007-2013. It is necessary to examine how large the risk of losing European money Czech Republic and also threatens to stretch all forces to make as much money still managed to run out.A key task for the new minister will also be successful approval of the new operational programs for the programming period 2014-2020, which should be ready for pumping nearly 600 billion.Bohuslav Sobotka, Prime Minister ",mr presid zeman today hand nomin karla šlechtová movement ano propos post minist region develop leav vera jourova key idea suggest posit candid familiar issu detail draw money european fund convinc agenda perspect govern prioriti ministri region develop crucial first task new minist šlechtová get shortest time prepar comprehens report member govern current state drawdown fund program period necessari examin larg risk lose european money czech republ also threaten stretch forc make much money still manag run key task new minist also success approv new oper program program period readi pump near billion bohuslav sobotka prime minist,"<p>Panu prezidentu Zemanovi jsem dnes osobně předal nominaci Karly Šlechtové, kterou mi hnutí ANO navrhlo na funkci ministryně pro místní rozvoj po odcházející Věře Jourové. Za klíčové považuji, že je do této pozice navržena kandidátka, která je detailně seznámena s problematikou čerpání peněz z evropských fondů.</p><p>Jsem přesvědčen, že právě tato agenda je z pohledu vládních priorit na Ministerstvu pro místní rozvoj zcela zásadní.</p><p>První úkol, který ode mě nová ministryně Šlechtová dostane, tak bude v co nejkratším čase připravit komplexní zprávu pro členy vlády o aktuálním stavu dočerpaní peněz v rámci programového období 2007–2013. Je nutné prověřit, jak velké riziko ztráty evropských peněz České republice hrozí a zároveň napnout všechny síly k tomu, aby se co nejvíce peněz ještě stihlo vyčerpat.</p><p>Stěžejním úkolem pro novou ministryni bude rovněž úspěšné schválení nových operačních programů pro programovací období 2014–2020, ve kterém by mělo být pro čerpání připraveno téměř 600 miliard korun.</p><p>Bohuslav Sobotka, předseda vlády ČR</p><p>
</p>",entr
Reakce předsedy vlády na zprávy ohledně Věry Jourové,02-10-2014,Czech Republic,B. Sobotka,68,"Mrs. Vera Jourová doing well and holding her thumb. I asked yesterday morning the phone chief soc. dem. Group in the European Parliament, Gianni Pittella on her support. Mr. Zahradil and Fiala should stop acting according to the motto the worse the better, forget for a moment to party rivalries and promote the common interest of the Czech Republic. This concern is undoubtedly the success of the Czech European Commissioner.Bohuslav Sobotka, Prime Minister",mrs vera jourová well hold thumb ask yesterday morn phone chief soc dem group european parliament gianni pittella support mr fiala stop act accord motto wors better forget moment parti rivalri promot common interest czech republ concern undoubt success czech european commission bohuslav sobotka prime minist,"<p>Paní Věra Jourová si vede dobře a držím jí palce. Požádal jsem ještě včera dopoledne telefonicky šéfa soc. dem. klubu v Evropském parlamentu Gianni Pittellu o její podporu. Pan Zahradil a Fiala by se měli přestat chovat podle hesla čím hůř tím líp, zapomenout alespoň na chvíli na stranickou řevnivost a podpořit společný zájem České republiky. Tím zájmem je nepochybně úspěch české eurokomisařky.</p><p>Bohuslav Sobotka, předseda vlády ČR</p>",entr
